Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,1486.2000000000007,204,92,112,0.45098039215686275,204,0,92,0,0.45098039215686275,0.0,140.0,1739.0,13882.0,1582.0,2204.0,1496.0,1666.0,8062.0,305.0,2624.0,13755.0,979.0,5588.0,55120.0,156.0,456.0,164.0,79.0,16.0,458.0,65.0,646.0,622.0,170.0,17.0,-29.0,-0.019512851567756687,0.09419997308572194,1.1700982371147888,9.340600188399941,1.0644596958686579,1.482976719149508,1.0065939981160001,1.120979679720091,5.4245727358363585,0.20522136993675136,0.11623475609756098,0.08050603795284646,0.2622196664749856,0.04542840713053479,0.30614973262032086,0.4318181818181818,0.7558983666061706,7.982748706152962,5.38903743315508,0.14626269956458635
Blue,1486.5000000000011,204,112,92,0.5490196078431373,0,204,0,112,0.0,0.5490196078431373,148.0,1746.0,13780.0,1581.0,2108.0,1512.0,1774.0,8577.0,351.0,2624.0,13360.0,926.0,5394.0,55528.0,157.0,466.0,178.0,55.0,15.0,447.0,56.0,617.0,527.0,262.0,17.0,34.0,0.022872519340733248,0.09956273124789768,1.1745711402623604,9.27009754456777,1.0635721493440962,1.4180961991254615,1.0171543895055493,1.1934073326606112,5.769929364278502,0.23612512613521677,0.13376524390243902,0.08476517754868271,0.26689576174112256,0.03150057273768614,0.29563492063492064,0.4080687830687831,0.8415559772296015,7.892325315005728,5.6726190476190474,0.15446261345627432
HammerTime,8.0,1,1,0,1.0,1,0,1,0,1.0,0.0,1.0,9.0,93.0,8.0,10.0,7.0,7.0,86.0,3.0,14.0,66.0,0.0,26.0,272.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.25,0.125,1.125,11.625,1.0,1.25,0.875,0.875,10.75,0.375,0.21428571428571427,0.1111111111111111,0.1111111111111111,0.0,0.2857142857142857,0.5714285714285714,0.7,10.333333333333334,12.285714285714286,0.3161764705882353
knight_,16.0,2,2,0,1.0,1,1,1,1,1.0,1.0,1.0,13.0,105.0,11.0,16.0,15.0,18.0,71.0,2.0,28.0,146.0,20.0,60.0,549.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,7.0,5.0,3.0,1.0,3.0,0.1875,0.0625,0.8125,6.5625,0.6875,1.0,0.9375,1.125,4.4375,0.125,0.07142857142857142,0.07692307692307693,0.15384615384615385,0.0,0.4,0.4666666666666667,1.125,8.076923076923077,4.733333333333333,0.12932604735883424
Tinderfella,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,1.0,10.0,94.0,9.0,10.0,7.0,7.0,31.0,1.0,14.0,82.0,15.0,35.0,328.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,-2.0,-0.25,0.125,1.25,11.75,1.125,1.25,0.875,0.875,3.875,0.125,0.07142857142857142,0.1,0.2,0.0,0.14285714285714285,0.42857142857142855,0.7,9.4,4.428571428571429,0.09451219512195122
Ty,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,6.0,61.0,6.0,8.0,6.0,10.0,30.0,3.0,14.0,75.0,5.0,31.0,328.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,-2.0,-0.25,0.0,0.75,7.625,0.75,1.0,0.75,1.25,3.75,0.375,0.21428571428571427,0.0,0.3333333333333333,0.0,0.0,0.0,1.25,10.166666666666666,5.0,0.09146341463414634
The Bhutan,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,1.0,12.0,73.0,11.0,14.0,5.0,5.0,15.0,0.0,14.0,71.0,0.0,28.0,328.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-2.0,-0.25,0.125,1.5,9.125,1.375,1.75,0.625,0.625,1.875,0.0,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.0,0.0,0.35714285714285715,6.083333333333333,3.0,0.04573170731707317
snaxolotl,32.4,4,3,1,0.75,2,2,2,1,1.0,0.5,7.0,50.0,381.0,43.0,53.0,20.0,24.0,66.0,10.0,58.0,373.0,10.0,148.0,1080.0,3.0,10.0,8.0,2.0,1.0,5.0,3.0,7.0,10.0,4.0,0.0,3.0,0.0925925925925926,0.2160493827160494,1.5432098765432098,11.75925925925926,1.3271604938271606,1.6358024691358026,0.617283950617284,0.7407407407407408,2.037037037037037,0.308641975308642,0.1724137931034483,0.14,0.2,0.04,0.25,0.35,0.4528301886792453,7.62,3.3,0.06111111111111111
Enervate,8.0,1,1,0,1.0,1,0,1,0,1.0,0.0,0.0,8.0,82.0,8.0,12.0,11.0,11.0,46.0,2.0,14.0,97.0,5.0,39.0,272.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,2.0,0.25,0.0,1.0,10.25,1.0,1.5,1.375,1.375,5.75,0.25,0.14285714285714285,0.0,0.125,0.125,0.09090909090909091,0.36363636363636365,0.9166666666666666,10.25,4.181818181818182,0.16911764705882354
sieh,19.9,3,0,3,0.0,0,3,0,0,0.0,0.0,1.0,21.0,122.0,20.0,34.0,19.0,23.0,124.0,5.0,34.0,165.0,5.0,65.0,792.0,2.0,8.0,1.0,0.0,1.0,7.0,3.0,6.0,14.0,4.0,0.0,-10.0,-0.5025125628140704,0.05025125628140704,1.0552763819095479,6.130653266331659,1.0050251256281408,1.7085427135678393,0.9547738693467337,1.155778894472362,6.231155778894473,0.2512562814070352,0.14705882352941177,0.047619047619047616,0.38095238095238093,0.0,0.3684210526315789,0.3157894736842105,0.6764705882352942,5.809523809523809,6.526315789473684,0.15656565656565657
