Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,3751.200000000002,500,260,240,0.52,500,0,260,0,0.52,0.0,395.0,4207.0,30492.0,3775.0,4890.0,3673.0,4391.0,24336.0,862.0,6700.0,34019.0,6369.0,14561.0,120412.0,288.0,1206.0,417.0,179.0,35.0,1149.0,172.0,1403.0,1115.0,718.0,37.0,63.0,0.016794625719769665,0.10529963744934949,1.1215077841757297,8.128598848368517,1.0063446363830235,1.3035828534868834,0.9791533375986345,1.1705587545318825,6.487523992322453,0.22979313286415,0.12865671641791046,0.09389113382457809,0.2866650820061802,0.04254813406227716,0.3128233052001089,0.38197658589708683,0.8979550102249488,7.247920133111481,6.625646610400218,0.20210610238182242
Blue,3745.5000000000023,500,240,260,0.48,0,500,0,240,0.0,0.48,380.0,4210.0,30103.0,3797.0,4901.0,3671.0,4342.0,23671.0,813.0,6700.0,33190.0,7088.0,14386.0,121968.0,276.0,1164.0,383.0,149.0,31.0,1186.0,141.0,1381.0,1104.0,671.0,33.0,-54.0,-0.014417300760913087,0.10145507942864765,1.1240154852489648,8.03711120010679,1.0137498331330925,1.3085035375784266,0.9801094646909619,1.1592577759978635,6.319850487251364,0.21706047256708036,0.12134328358208955,0.09026128266033254,0.27648456057007126,0.035391923990498814,0.3230727322255516,0.3761917733587578,0.8859416445623343,7.1503562945368175,6.448106782892944,0.19407549521185885
LogisticMap,79.0,9,7,2,0.7777777777777778,2,7,2,5,1.0,0.7142857142857143,9.0,67.0,510.0,58.0,71.0,90.0,97.0,629.0,13.0,143.0,695.0,130.0,296.0,2535.0,5.0,19.0,8.0,4.0,0.0,28.0,1.0,37.0,13.0,7.0,0.0,17.0,0.21518987341772153,0.11392405063291139,0.8481012658227848,6.455696202531645,0.7341772151898734,0.8987341772151899,1.139240506329114,1.2278481012658229,7.962025316455696,0.16455696202531644,0.09090909090909091,0.13432835820895522,0.2835820895522388,0.05970149253731343,0.3111111111111111,0.4111111111111111,1.3661971830985915,7.611940298507463,6.988888888888889,0.24812623274161735
Funky Spud,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,7.0,65.0,7.0,8.0,9.0,9.0,140.0,1.0,14.0,50.0,10.0,22.0,214.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,-1.0,-0.125,0.0,0.875,8.125,0.875,1.0,1.125,1.125,17.5,0.125,0.07142857142857142,0.0,0.42857142857142855,0.0,0.2222222222222222,0.3333333333333333,1.125,9.285714285714286,15.555555555555555,0.6542056074766355
Cupid,8.0,1,1,0,1.0,1,0,1,0,1.0,0.0,0.0,14.0,50.0,13.0,13.0,2.0,4.0,16.0,1.0,14.0,88.0,5.0,35.0,209.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.125,0.0,1.75,6.25,1.625,1.625,0.25,0.5,2.0,0.125,0.07142857142857142,0.0,0.42857142857142855,0.0,0.0,0.0,0.3076923076923077,3.5714285714285716,8.0,0.07655502392344497
Old Cob,64.1,8,3,5,0.375,2,6,0,3,0.0,0.5,7.0,72.0,450.0,64.0,90.0,69.0,78.0,352.0,18.0,114.0,573.0,85.0,239.0,2198.0,4.0,21.0,5.0,3.0,0.0,22.0,0.0,23.0,26.0,9.0,1.0,-2.0,-0.031201248049921998,0.10920436817472699,1.123244929797192,7.02028081123245,0.9984399375975039,1.40405616224649,1.076443057722309,1.216848673946958,5.491419656786272,0.280811232449298,0.15789473684210525,0.09722222222222222,0.2916666666666667,0.041666666666666664,0.3188405797101449,0.3333333333333333,0.8666666666666667,6.25,5.101449275362318,0.16014558689717925
Jarek,48.1,7,5,2,0.7142857142857143,4,3,3,2,0.75,0.6666666666666666,1.0,45.0,344.0,43.0,54.0,33.0,37.0,386.0,7.0,84.0,485.0,140.0,220.0,1544.0,3.0,20.0,9.0,6.0,0.0,13.0,3.0,15.0,11.0,4.0,1.0,0.0,0.0,0.020790020790020788,0.9355509355509355,7.151767151767151,0.8939708939708939,1.1226611226611227,0.686070686070686,0.7692307692307692,8.024948024948024,0.14553014553014554,0.08333333333333333,0.022222222222222223,0.4444444444444444,0.13333333333333333,0.3939393939393939,0.45454545454545453,0.6851851851851852,7.644444444444445,11.696969696969697,0.25
jerm,23.0,3,0,3,0.0,1,2,0,0,0.0,0.0,2.0,29.0,183.0,27.0,36.0,21.0,22.0,79.0,3.0,40.0,169.0,25.0,71.0,733.0,2.0,10.0,2.0,0.0,0.0,5.0,1.0,8.0,9.0,1.0,0.0,-8.0,-0.34782608695652173,0.08695652173913043,1.2608695652173914,7.956521739130435,1.173913043478261,1.565217391304348,0.9130434782608695,0.9565217391304348,3.4347826086956523,0.13043478260869565,0.075,0.06896551724137931,0.3448275862068966,0.0,0.23809523809523808,0.38095238095238093,0.6111111111111112,6.310344827586207,3.761904761904762,0.1077762619372442
JukeBerallta,24.0,3,2,1,0.6666666666666666,2,1,1,1,0.5,1.0,3.0,23.0,184.0,20.0,29.0,26.0,31.0,93.0,4.0,42.0,165.0,35.0,71.0,797.0,3.0,5.0,3.0,0.0,1.0,4.0,0.0,5.0,9.0,5.0,0.0,3.0,0.125,0.125,0.9583333333333334,7.666666666666667,0.8333333333333334,1.2083333333333333,1.0833333333333333,1.2916666666666667,3.875,0.16666666666666666,0.09523809523809523,0.13043478260869565,0.21739130434782608,0.0,0.15384615384615385,0.19230769230769232,1.0689655172413792,8.0,3.576923076923077,0.11668757841907151
Ragnar,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,14.0,65.0,14.0,15.0,2.0,3.0,23.0,0.0,14.0,88.0,15.0,37.0,214.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-0.125,0.0,1.75,8.125,1.75,1.875,0.25,0.375,2.875,0.0,0.0,0.0,0.35714285714285715,0.07142857142857142,0.5,0.5,0.2,4.642857142857143,11.5,0.10747663551401869
