Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,2223.2999999999993,316,172,144,0.5443037974683544,316,0,172,0,0.5443037974683544,0.0,279.0,2703.0,18678.0,2401.0,3254.0,2270.0,2754.0,15130.0,747.0,5908.0,22051.0,0.0,8616.0,74140.0,160.0,744.0,270.0,110.0,28.0,688.0,113.0,812.0,853.0,484.0,23.0,92.0,0.04137993073359422,0.12548913776818246,1.21576035622723,8.401025502631226,1.0799262357756492,1.4635901587729956,1.0210048126658573,1.238699230873027,6.80519947825305,0.33598704628255305,0.12643872714962762,0.10321864594894561,0.27524972253052166,0.040695523492415835,0.3030837004405286,0.35770925110132157,0.8463429625076828,6.9100998890122085,6.665198237885463,0.2040733746965201
Blue,2223.6,316,144,172,0.45569620253164556,0,316,0,144,0.0,0.45569620253164556,256.0,2710.0,18535.0,2433.0,3296.0,2254.0,2749.0,14816.0,730.0,5908.0,21522.0,0.0,8408.0,74712.0,140.0,702.0,250.0,106.0,22.0,726.0,112.0,806.0,863.0,495.0,21.0,-90.0,-0.0404749055585537,0.11512862025544163,1.2187443784853391,8.335581939197699,1.0941716135995683,1.482280985788811,1.0136715236553338,1.236283504227379,6.663068897283685,0.32829645619715775,0.12356127285037237,0.09446494464944649,0.25904059040590405,0.03911439114391144,0.3220940550133097,0.35758651286601595,0.8340412621359223,6.839483394833948,6.573203194321207,0.19830817003961881
Iodized Salt,16.0,2,1,1,0.5,1,1,1,0,1.0,0.0,4.0,20.0,135.0,16.0,26.0,15.0,15.0,55.0,4.0,42.0,163.0,0.0,64.0,660.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,3.0,10.0,0.0,0.0,2.0,0.125,0.25,1.25,8.4375,1.0,1.625,0.9375,0.9375,3.4375,0.25,0.09523809523809523,0.2,0.3,0.05,0.2,0.2,0.5769230769230769,6.75,3.6666666666666665,0.08333333333333333
meowza,16.5,2,0,2,0.0,0,2,0,0,0.0,0.0,1.0,14.0,70.0,13.0,19.0,19.0,29.0,180.0,12.0,45.0,156.0,0.0,60.0,517.0,1.0,8.0,2.0,2.0,0.0,6.0,0.0,7.0,6.0,10.0,0.0,-4.0,-0.24242424242424243,0.06060606060606061,0.8484848484848485,4.242424242424242,0.7878787878787878,1.1515151515151516,1.1515151515151516,1.7575757575757576,10.909090909090908,0.7272727272727273,0.26666666666666666,0.07142857142857142,0.5714285714285714,0.14285714285714285,0.3157894736842105,0.3684210526315789,1.5263157894736843,5.0,9.473684210526315,0.3481624758220503
Light,16.5,3,2,1,0.6666666666666666,2,1,2,0,1.0,0.0,3.0,21.0,153.0,18.0,25.0,9.0,10.0,46.0,6.0,44.0,192.0,0.0,76.0,598.0,2.0,4.0,1.0,1.0,0.0,3.0,0.0,5.0,7.0,1.0,0.0,3.0,0.18181818181818182,0.18181818181818182,1.2727272727272727,9.272727272727273,1.0909090909090908,1.5151515151515151,0.5454545454545454,0.6060606060606061,2.787878787878788,0.36363636363636365,0.13636363636363635,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.3333333333333333,0.5555555555555556,0.4,7.285714285714286,5.111111111111111,0.07692307692307693
helprefugees,8.0,1,1,0,1.0,1,0,1,0,1.0,0.0,1.0,6.0,37.0,5.0,10.0,5.0,8.0,37.0,4.0,21.0,79.0,0.0,30.0,312.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,0.375,0.125,0.75,4.625,0.625,1.25,0.625,1.0,4.625,0.5,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.8,6.166666666666667,7.4,0.11858974358974358
JKooter,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0.0,12.0,120.0,12.0,12.0,4.0,4.0,25.0,0.0,21.0,86.0,0.0,34.0,299.0,2.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,-3.0,-0.375,0.0,1.5,15.0,1.5,1.5,0.5,0.5,3.125,0.0,0.0,0.0,0.16666666666666666,0.0,0.75,0.75,0.3333333333333333,10.0,6.25,0.08361204013377926
360broscope,29.5,4,2,2,0.5,3,1,1,1,0.3333333333333333,1.0,3.0,32.0,264.0,29.0,38.0,46.0,56.0,253.0,11.0,78.0,229.0,0.0,90.0,875.0,3.0,13.0,4.0,1.0,1.0,20.0,3.0,19.0,9.0,10.0,0.0,3.0,0.1016949152542373,0.1016949152542373,1.0847457627118644,8.94915254237288,0.9830508474576272,1.2881355932203389,1.5593220338983051,1.8983050847457628,8.576271186440678,0.3728813559322034,0.14102564102564102,0.09375,0.40625,0.03125,0.43478260869565216,0.41304347826086957,1.4736842105263157,8.25,5.5,0.28914285714285715
Matt,11.4,2,1,1,0.5,1,1,1,0,1.0,0.0,2.0,10.0,71.0,8.0,13.0,13.0,13.0,79.0,2.0,30.0,101.0,0.0,40.0,403.0,0.0,3.0,1.0,1.0,0.0,4.0,0.0,5.0,5.0,0.0,0.0,2.0,0.17543859649122806,0.17543859649122806,0.8771929824561403,6.228070175438596,0.7017543859649122,1.1403508771929824,1.1403508771929824,1.1403508771929824,6.9298245614035086,0.17543859649122806,0.06666666666666667,0.2,0.3,0.1,0.3076923076923077,0.38461538461538464,1.0,7.1,6.076923076923077,0.19602977667493796
T.Bomballdil,8.0,1,0,1,0.0,0,1,0,0,0.0,0.0,1.0,11.0,81.0,10.0,15.0,4.0,4.0,26.0,1.0,21.0,95.0,0.0,38.0,299.0,1.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,-3.0,-0.375,0.125,1.375,10.125,1.25,1.875,0.5,0.5,3.25,0.125,0.047619047619047616,0.09090909090909091,0.45454545454545453,0.0,0.25,0.25,0.26666666666666666,7.363636363636363,6.5,0.08695652173913043
