Player,Minutes,Games,Wins,Losses,Win %,Red Games,Blue Games,Red Wins,Blue Wins,Red Win %,Blue Win %,Captures,Grabs,Hold,Drops,Pops,Returns,Tags,Prevent,Pups,Pups Available,Block,Button,Support,Hold Against,Long Holds,Flaccids,Handoffs,Good Handoffs,Captures off Handoffs,Quick Returns,Key Returns,Returns in Base,NDPops,NRTags,KF,CD,CD/Min,Caps/Min,Grabs/Min,Hold/Min,Drops/Min,Pops/Min,Returns/Min,Tags/Min,Prevent/Min,Pups/Min,Pup %,Score %,Flaccid %,Chain %,QR %,RIB %,K/D,Hold/Grab,Prevent/Return,Prevent/Hold Against
Red,32313.400000000078,4504,2362,2142,0.5244227353463587,4504,0,2362,0,0.5244227353463587,0.0,4059.0,44133.0,276258.0,39749.0,53301.0,39436.0,47202.0,210134.0,7229.0,57634.0,369667.0,56610.0,155904.0,1101738.0,1892.0,11364.0,4959.0,1851.0,399.0,11338.0,1921.0,14341.0,13552.0,7766.0,325.0,1204.0,0.037260084051817424,0.12561352256339445,1.36578014074656,8.54933247507224,1.230108871242268,1.649501445220864,1.2204224872653422,1.4607562187822973,6.502998755934055,0.22371523887922604,0.12542943401464413,0.09197199374617633,0.25749439195160084,0.041941404391271836,0.28750380363119993,0.36365250025357543,0.8855743794675522,6.2596696349670315,5.3284815904249925,0.19072955639181002
Blue,32306.100000000097,4500,2142,2358,0.476,0,4500,0,2142,0.0,0.476,3768.0,44447.0,275360.0,40353.0,54004.0,38873.0,46420.0,214647.0,7176.0,57614.0,369730.0,53122.0,155303.0,1104855.0,1868.0,11529.0,5056.0,1951.0,368.0,11132.0,1825.0,14023.0,13651.0,7547.0,326.0,-1117.0,-0.034575513602694126,0.11663431983433434,1.3758082838844634,8.523467704241588,1.2490829905188148,1.6716347686659745,1.2032712088429085,1.4368803414834925,6.644163176613684,0.22212523331506986,0.124553060020134,0.08477512543028776,0.2593875852138502,0.043894976038877764,0.28636843053018807,0.36073881614488207,0.8595659580771795,6.195243773483025,5.521750315128752,0.19427617198636926
bubblez,634.9000000000001,86,45,41,0.5232558139534884,41,45,22,23,0.5365853658536586,0.5111111111111111,102.0,960.0,6269.0,850.0,1075.0,584.0,738.0,3287.0,151.0,1132.0,7718.0,668.0,3165.0,21376.0,41.0,235.0,68.0,23.0,10.0,191.0,29.0,221.0,225.0,154.0,8.0,21.0,0.0330760749724366,0.16065522129469206,1.5120491415971018,9.873995904866907,1.3387935107891005,1.693180028350921,0.9198298944715702,1.162387777602772,5.1771932587809095,0.2378327295637108,0.1333922261484099,0.10625,0.24479166666666666,0.023958333333333335,0.3270547945205479,0.3784246575342466,0.6865116279069767,6.530208333333333,5.6284246575342465,0.15377058383233533
Light,631.4000000000001,86,51,35,0.5930232558139535,39,47,26,25,0.6666666666666666,0.5319148936170213,82.0,949.0,5867.0,857.0,1096.0,685.0,846.0,2519.0,136.0,1121.0,8047.0,1790.0,3518.0,21886.0,47.0,258.0,118.0,49.0,7.0,173.0,37.0,217.0,239.0,161.0,10.0,39.0,0.06176750079189103,0.12987012987012986,1.503009185936015,9.292049414000632,1.3573012353500156,1.7358251504592965,1.0848907190370602,1.3398796325625593,3.9895470383275256,0.21539436173582513,0.12132024977698483,0.08640674394099052,0.2718651211801897,0.051633298208640675,0.25255474452554744,0.3167883211678832,0.7718978102189781,6.182297154899895,3.6773722627737224,0.11509640866307229
LogisticMap,605.2,80,37,43,0.4625,32,48,12,25,0.375,0.5208333333333334,51.0,714.0,4383.0,659.0,902.0,733.0,818.0,4459.0,94.0,1090.0,7034.0,553.0,2861.0,20759.0,42.0,205.0,92.0,39.0,4.0,175.0,39.0,246.0,243.0,85.0,4.0,-29.0,-0.04791804362194316,0.08426966292134831,1.1797752808988764,7.242233972240581,1.0888962326503635,1.4904163912756112,1.211169861202908,1.3516192994051552,7.367812293456708,0.15532055518836746,0.08623853211009175,0.07142857142857142,0.28711484593837533,0.0546218487394958,0.23874488403819918,0.33560709413369716,0.9068736141906873,6.138655462184874,6.083219645293315,0.21479840069367503
Enervate,590.0000000000001,82,43,39,0.524390243902439,29,53,17,26,0.5862068965517241,0.49056603773584906,110.0,951.0,6394.0,835.0,1023.0,820.0,916.0,2306.0,122.0,1047.0,7577.0,769.0,3116.0,19106.0,54.0,230.0,88.0,26.0,9.0,178.0,34.0,239.0,188.0,96.0,6.0,24.0,0.040677966101694905,0.18644067796610167,1.6118644067796608,10.837288135593218,1.4152542372881354,1.7338983050847454,1.389830508474576,1.5525423728813557,3.908474576271186,0.2067796610169491,0.11652340019102196,0.1156677181913775,0.24185068349106204,0.027339642481598318,0.21707317073170732,0.2914634146341463,0.895405669599218,6.723449001051525,2.8121951219512193,0.12069506961164032
BallsToYou.,552.6,73,32,41,0.4383561643835616,36,37,14,18,0.3888888888888889,0.4864864864864865,85.0,961.0,6045.0,871.0,1132.0,578.0,685.0,1686.0,130.0,987.0,6836.0,609.0,2799.0,19194.0,44.0,268.0,117.0,44.0,5.0,136.0,28.0,185.0,261.0,107.0,5.0,-23.0,-0.04162142598624683,0.15381831342743393,1.7390517553384002,10.939196525515744,1.5761853058269997,2.0484980094100615,1.0459645313065509,1.2395946435034382,3.0510314875135722,0.23525153818313427,0.13171225937183384,0.08844953173777315,0.27887617065556713,0.045785639958376693,0.23529411764705882,0.32006920415224915,0.6051236749116607,6.290322580645161,2.916955017301038,0.08783994998437011
KING KRULE,540.2,72,44,28,0.6111111111111112,34,38,24,20,0.7058823529411765,0.5263157894736842,107.0,818.0,5268.0,706.0,897.0,648.0,803.0,3083.0,155.0,972.0,6255.0,664.0,2580.0,17646.0,38.0,207.0,81.0,41.0,6.0,225.0,42.0,271.0,191.0,155.0,5.0,68.0,0.12587930396149574,0.198074787115883,1.5142539800074046,9.751943724546463,1.3069233617178821,1.660496112550907,1.1995557201036653,1.4864864864864864,5.707145501666049,0.28693076638282117,0.15946502057613168,0.13080684596577016,0.2530562347188264,0.05012224938875306,0.3472222222222222,0.4182098765432099,0.89520624303233,6.440097799511002,4.757716049382716,0.17471381616230308
metalhead,531.5999999999998,81,30,51,0.37037037037037035,41,40,17,13,0.4146341463414634,0.325,53.0,805.0,3634.0,746.0,1016.0,547.0,665.0,3822.0,108.0,937.0,6382.0,1295.0,2757.0,19637.0,3.0,254.0,105.0,50.0,3.0,163.0,29.0,209.0,270.0,118.0,6.0,-67.0,-0.12603461249059447,0.09969902182091803,1.5142964635063965,6.835966892400304,1.4033107599699026,1.9112114371708058,1.0289691497366444,1.2509405568096317,7.189616252821673,0.20316027088036126,0.1152614727854856,0.06583850931677018,0.315527950310559,0.062111801242236024,0.2979890310786106,0.3820840950639854,0.6545275590551181,4.514285714285714,6.987202925045704,0.19463258135153028
Junoon,526.5,72,51,21,0.7083333333333334,38,34,31,20,0.8157894736842105,0.5882352941176471,107.0,886.0,5801.0,771.0,972.0,727.0,931.0,2768.0,165.0,945.0,6457.0,854.0,2705.0,17103.0,45.0,223.0,109.0,41.0,11.0,221.0,36.0,269.0,201.0,204.0,8.0,75.0,0.14245014245014245,0.20322886989553657,1.6828110161443495,11.018043684710351,1.4643874643874644,1.8461538461538463,1.3808167141500476,1.7682811016144349,5.2573599240265905,0.31339031339031337,0.1746031746031746,0.12076749435665914,0.2516930022573363,0.046275395033860044,0.30398899587345257,0.3700137551581843,0.9578189300411523,6.547404063205418,3.807427785419532,0.16184295152897152
